station_id,station_name,city,latitude,longitude,line,timestamp,hour,day_of_week,month,pm25,pm10,co2,no2,o3,noise,humidity,temperature,wind_speed,rain
6,Station-6,Paris,48.869214084678944,2.755742148651276,Ligne A,1744332400732,12,4,8,37,78,895,40,36,62,89,14,4.438666727679779,0
0,Station-0,Marseille,48.29030607325519,2.7143575484412574,Ligne A,1732679200732,2,6,7,73,92,405,48,14,61,43,30,9.395999776069008,0
22,Station-22,Marseille,48.959669519648266,2.8374193729566235,Ligne B,1758365200733,16,2,1,22,78,550,46,7,57,64,13,5.408724419317991,0
39,Station-39,Paris,48.3295868983048,2.487611173359988,Metro 1,1738176400733,4,4,1,46,79,783,43,9,63,51,22,9.499426547945212,0
6,Station-6,Lyon,48.53291153134087,2.1496908346382977,Ligne A,1760266000734,0,4,11,70,58,753,84,41,52,82,15,7.929992923198265,0
4,Station-4,Paris,48.93809936612843,2.165475873128994,Ligne A,1733863600734,20,2,8,70,49,785,46,21,55,44,20,5.433238267794104,1
49,Station-49,Marseille,48.39457334344316,2.5635782978695176,Metro 2,1759585600735,23,4,1,42,72,999,77,49,55,98,29,3.6109555683213133,0
38,Station-38,Nice,48.52397358540577,2.4056431814216315,Ligne A,1758206800735,16,6,1,76,30,961,71,54,73,47,19,3.7752420354272385,0
48,Station-48,Marseille,48.074206308944575,2.4643086450764358,Ligne A,1755564400735,22,2,2,46,74,437,58,45,55,42,18,7.770684874609401,0
25,Station-25,Nice,48.212526278458505,2.695918988050911,Ligne B,1736279200736,13,4,5,32,93,631,84,5,51,82,9,3.438478955465593,0
21,Station-21,Toulouse,48.209683976843934,2.7704317428668275,Ligne C,1736178400736,14,5,3,65,47,522,13,47,76,72,32,0.32454182302506185,1
14,Station-14,Marseille,48.39632320968702,2.2994103809934994,Ligne B,1758354400736,9,7,2,60,58,919,59,56,69,68,13,3.5741622375989044,1
48,Station-48,Toulouse,48.77663140402113,2.015276281359841,Metro 1,1758894400737,23,6,4,33,57,511,19,63,53,87,18,2.006046942546792,0
42,Station-42,Nice,48.04817420078869,2.16446048685931,Ligne A,1754318800737,10,3,8,32,90,962,88,52,69,66,22,1.5738863072970932,0
18,Station-18,Lyon,48.349101296773576,2.8124538869936293,Metro 2,1756295200737,11,3,4,48,75,812,71,64,52,65,22,2.4310316169579558,1
12,Station-12,Toulouse,48.52538072418598,2.7466360396593363,Metro 2,1751024800738,11,4,6,28,43,843,35,46,63,83,12,8.176181703499978,0
36,Station-36,Nice,48.36013372213923,2.864728361659863,Ligne C,1737031600738,17,6,8,26,39,818,63,9,79,42,22,1.6286313414492815,1
48,Station-48,Lyon,48.175531869737654,2.241530831012499,Ligne A,1753868800738,4,7,8,23,37,458,71,53,65,88,26,5.262413622843011,1
4,Station-4,Lyon,48.61709115081655,2.049711369816162,Metro 1,1760698000739,2,6,10,65,40,432,68,43,79,67,13,9.985905339931398,0
19,Station-19,Lyon,48.955306524480825,2.2030928234228133,Ligne B,1742143600739,1,2,2,44,48,545,31,23,67,70,18,0.5185580079802576,0
5,Station-5,Marseille,48.14851629249552,2.327436455140715,Ligne A,1759621600740,22,4,1,77,56,489,31,27,76,62,18,0.3933190760824934,1
46,Station-46,Paris,48.51730992780426,2.890310513815244,Metro 1,1750693600740,20,3,6,76,40,796,76,15,52,41,14,7.436109412404517,1
14,Station-14,Lyon,48.95746521921015,2.234446329089469,Ligne A,1753552000741,3,7,10,53,38,930,47,57,71,41,29,4.762553971953079,1
36,Station-36,Marseille,48.86927699621338,2.6158245624424024,Metro 1,1758746800741,18,2,12,21,30,696,35,50,62,89,10,4.453537626784264,0
11,Station-11,Nice,48.189776714334826,2.2134278821092592,Ligne A,1747338400741,4,5,9,59,88,830,23,13,72,67,30,1.0569294723710698,0
21,Station-21,Nice,48.49647730931576,2.480429925562477,Ligne A,1753825600742,15,4,4,73,78,808,81,20,52,95,29,6.323292816366437,1
4,Station-4,Nice,48.30791367431944,2.4828462843012513,Metro 2,1738082800742,0,2,4,77,86,548,89,14,72,48,31,7.054728447601827,1
48,Station-48,Lyon,48.533888894630095,2.918215797650292,Ligne C,1746870400743,7,2,4,21,32,993,29,44,53,62,23,0.5572865552449369,1
35,Station-35,Paris,48.7869549281239,2.6651655540057955,Ligne C,1736002000743,8,2,10,56,38,627,58,57,57,60,22,7.816760462073199,1
29,Station-29,Toulouse,48.34747152226849,2.99594384660273,Ligne C,1753555600743,6,4,11,33,36,498,37,16,60,56,26,4.128795776136858,1
21,Station-21,Lyon,48.44871376670857,2.2710683534830145,Ligne A,1751600800744,13,6,12,65,94,527,80,22,74,98,9,1.562053098877918,1
0,Station-0,Paris,48.9764577621393,2.2640212741386163,Ligne B,1745462800744,8,1,4,61,91,856,65,47,61,83,27,2.88245481774657,0
12,Station-12,Paris,48.933023681696206,2.5208911178274485,Metro 1,1740077200745,16,4,10,34,69,586,53,52,78,47,32,2.4059254600102884,1
5,Station-5,Lyon,48.8885990585518,2.9239545615231988,Metro 1,1759873600745,2,7,2,21,64,455,65,51,54,86,30,0.6390891413401911,0
9,Station-9,Paris,48.392439702000814,2.314959116825194,Ligne B,1739202400745,7,3,8,40,71,930,56,8,67,51,27,6.233067990863321,0
19,Station-19,Marseille,48.338922209907025,2.49415364486328,Metro 1,1746740800745,12,7,11,69,81,469,22,29,50,56,15,2.565368218637155,0
2,Station-2,Toulouse,48.34801361969548,2.300076167653738,Ligne B,1761961600746,8,6,3,63,46,887,53,21,64,97,32,5.25917535035049,1
38,Station-38,Paris,48.325194255719445,2.573782129641137,Metro 1,1747302400746,1,7,7,48,90,983,61,15,73,61,19,8.048785212515421,0
12,Station-12,Lyon,48.19521239748932,2.195451268007149,Ligne A,1745786800747,11,2,6,37,53,819,86,24,63,60,29,1.1071463591946906,0
27,Station-27,Paris,48.90002372063554,2.545622456341906,Ligne B,1745128000747,17,2,1,74,72,511,86,22,74,86,26,0.6642861498929964,1
47,Station-47,Lyon,48.51309786165661,2.8333733087130684,Ligne A,1759927600763,18,2,11,77,85,536,11,41,66,53,18,6.514661256306335,0
12,Station-12,Nice,48.87867535378066,2.509964531841122,Metro 1,1759621600763,1,5,7,68,44,454,34,20,57,92,7,9.647120294224825,0
39,Station-39,Paris,48.193729737009534,2.402201474135754,Ligne B,1743720400763,12,3,6,78,95,853,39,58,75,44,12,6.159388887146474,0
25,Station-25,Nice,48.934237871467985,2.903227559814191,Ligne B,1749934000763,7,4,9,36,94,800,56,63,77,75,22,5.309861053721525,0
0,Station-0,Marseille,48.13518838031536,2.7160811466367694,Ligne B,1752774400764,12,1,5,21,51,936,63,43,61,90,15,9.786827463506064,0
34,Station-34,Nice,48.91975374169325,2.90222434352022,Metro 2,1751816800764,14,6,6,42,55,635,50,34,60,57,13,6.9795272145760165,1
2,Station-2,Paris,48.35511288712934,2.8950321244450223,Metro 2,1736624800765,4,4,4,50,87,661,35,6,61,56,32,8.98879000167355,0
27,Station-27,Marseille,48.778622510739424,2.364967143148175,Ligne A,1733172400765,18,5,2,42,31,410,14,59,77,53,9,1.1823651896556853,0
41,Station-41,Marseille,48.597232023624834,2.9956075969212077,Metro 1,1733201200766,0,2,12,79,81,456,42,56,68,61,13,8.469851219613602,1
17,Station-17,Toulouse,48.01966371537399,2.759189637183974,Ligne A,1738910800766,23,1,8,46,39,595,76,42,54,51,16,3.3632208243722084,1
35,Station-35,Lyon,48.339940171604695,2.2547259407291182,Ligne B,1748080000767,6,7,6,22,53,445,64,43,61,57,19,3.7742313982218265,0
15,Station-15,Marseille,48.06890135353275,2.34531866175137,Metro 1,1747709200767,4,4,12,63,85,512,43,39,69,79,25,4.393564661076902,1
39,Station-39,Nice,48.62619942330165,2.195681329306189,Ligne A,1735764400767,2,5,6,26,38,600,23,7,57,46,10,4.917394439678745,1
42,Station-42,Paris,48.96754446627234,2.401365640844187,Ligne A,1733676400768,23,6,10,52,67,866,75,7,54,59,26,1.400913078719711,1
27,Station-27,Paris,48.08159912877189,2.3631072315392467,Metro 1,1751572000768,2,2,8,73,63,966,14,46,73,68,34,1.0390520810092418,0
26,Station-26,Nice,48.243369401925335,2.938546939033075,Ligne B,1761706000768,23,6,3,78,60,478,68,42,76,42,22,1.7411072484219803,0
7,Station-7,Paris,48.082108554731775,2.151072547836902,Metro 2,1743983200769,14,5,3,67,39,787,56,40,51,66,19,0.4019293323531603,0
24,Station-24,Lyon,48.36340988123147,2.2255148857471374,Ligne B,1762184800770,0,4,2,61,42,512,77,19,52,76,8,2.5493162302668395,0
31,Station-31,Toulouse,48.35386272157639,2.842730926370295,Metro 1,1747615600770,4,7,2,40,36,550,47,27,54,52,16,1.122891998582216,1
31,Station-31,Lyon,48.497458201883546,2.3043515856020473,Ligne B,1741819600771,13,3,9,56,39,943,14,51,51,92,31,1.8969597036845398,1
35,Station-35,Paris,48.65218011709802,2.3744761083533876,Metro 1,1760478400772,6,2,12,65,34,543,46,38,62,59,6,4.674909714341337,1
47,Station-47,Lyon,48.080326347156785,2.1579461190439426,Metro 2,1734500800773,20,3,2,75,38,757,75,18,63,67,24,8.611731374590466,0
36,Station-36,Toulouse,48.95143596530313,2.5393497246111547,Ligne A,1754999200774,17,4,7,62,57,467,38,58,76,95,6,0.42326128918872885,0
7,Station-7,Toulouse,48.82718025500108,2.187596866279163,Ligne B,1743738400775,7,2,8,54,88,969,73,28,78,79,32,7.6201964770952015,1
13,Station-13,Marseille,48.608075452992985,2.9387432680366765,Ligne C,1751946400776,11,4,3,20,87,762,10,20,71,78,29,4.219076420926568,1
36,Station-36,Paris,48.17266784614329,2.4538960261409786,Ligne B,1748371600776,6,3,9,71,31,917,49,18,76,52,10,5.79101131681528,1
32,Station-32,Marseille,48.987017930724406,2.738356901734248,Metro 1,1747360000777,20,6,2,39,36,414,13,7,61,73,27,2.8515815623307983,1
36,Station-36,Toulouse,48.51034918144763,2.3174968739965554,Ligne C,1758869200778,19,4,12,44,50,959,51,52,71,87,18,2.2266377513381874,0
33,Station-33,Paris,48.19660043981284,2.426219527617977,Metro 1,1732506400778,8,6,2,78,56,422,32,49,60,60,30,9.787343520997542,0
30,Station-30,Nice,48.37144568418345,2.973486847312083,Ligne C,1736804800779,18,3,9,28,44,743,36,19,74,82,9,8.405970626896488,0
27,Station-27,Marseille,48.12724493330008,2.887101399422507,Metro 1,1751010400779,18,2,7,77,78,653,71,12,79,77,20,9.746214950753169,0
10,Station-10,Marseille,48.711920877072394,2.301142787936065,Metro 1,1756140400780,14,1,11,31,52,879,22,8,57,84,8,9.564600605340223,1
30,Station-30,Marseille,48.193575636289154,2.710302999529345,Metro 1,1751482000780,4,3,10,68,72,619,41,38,56,93,22,1.5700840958618978,1
46,Station-46,Paris,48.27296446679847,2.9867259980620213,Metro 1,1736736400781,22,5,7,41,79,602,82,15,53,96,31,2.2793411020436602,1
15,Station-15,Paris,48.54633867346151,2.3901911706647594,Metro 1,1741308400781,12,1,11,24,67,945,88,43,65,68,24,1.6446311943107361,1
40,Station-40,Marseille,48.11866544241501,2.988695539497902,Metro 2,1756032400781,19,4,1,40,53,663,56,7,76,68,24,8.544817471143103,0
42,Station-42,Paris,48.22853905798041,2.886553675491332,Metro 2,1737996400782,22,4,12,79,96,883,31,52,77,86,32,2.4871645949720502,1
14,Station-14,Toulouse,48.07113482932109,2.2087817593027337,Ligne A,1733424400783,16,2,6,39,34,494,39,13,53,92,22,7.147696332314812,0
43,Station-43,Marseille,48.43509868811348,2.57555949930698,Metro 2,1735674400783,20,5,5,53,41,536,67,48,76,81,29,0.7474936497994344,0
0,Station-0,Nice,48.17851046232418,2.3494622829466216,Ligne B,1761454000784,19,1,7,74,80,422,32,32,56,51,12,8.444548760873928,0
0,Station-0,Toulouse,48.13683394451995,2.5214296246508945,Ligne B,1762984000784,3,2,10,59,31,664,20,10,59,84,29,4.204842378176582,1
49,Station-49,Marseille,48.251303352109886,2.690687936129951,Ligne B,1744310800784,8,3,11,79,93,835,69,11,71,88,8,1.6316732090187203,1
49,Station-49,Paris,48.27108104466749,2.734912787507135,Metro 2,1740638800785,10,4,12,26,34,832,71,46,66,96,6,2.334736911475587,1
