station_id,station_name,city,latitude,longitude,line,timestamp,hour,day_of_week,month,pm25,pm10,co2,no2,o3,noise,humidity,temperature,wind_speed,rain
35,Station-35,Toulouse,48.36000139259477,2.811563262123938,Ligne B,1733921200686,14,4,4,67,73,771,58,23,61,78,8,6.632833705889133,0
9,Station-9,Toulouse,48.54689337810319,2.264726269421873,Metro 2,1756986400686,1,6,5,39,70,909,13,30,75,85,21,7.1797988422992916,0
3,Station-3,Paris,48.11189268572303,2.2432334012788777,Metro 1,1743263200686,0,6,11,65,46,651,58,24,79,92,21,7.108787125478221,0
42,Station-42,Nice,48.66593016285156,2.7413792017297447,Metro 1,1741121200687,11,7,7,36,68,503,43,11,76,78,8,3.346125104989656,0
18,Station-18,Marseille,48.080567269574004,2.134574526777519,Ligne C,1736192800687,23,4,3,25,56,780,88,53,79,87,28,8.504283428825554,1
35,Station-35,Marseille,48.28198392633924,2.7658673111590204,Ligne C,1747507600688,17,3,11,29,82,583,20,37,78,46,25,0.5775042601743885,0
43,Station-43,Toulouse,48.973668714756336,2.9280824139053614,Ligne B,1746557200688,10,5,9,22,76,610,13,21,64,41,22,2.756605437582249,1
46,Station-46,Paris,48.391992116084886,2.216943752378899,Metro 1,1743086800689,17,4,2,23,46,515,61,35,54,80,19,7.341593402999908,0
21,Station-21,Paris,48.04280154359344,2.1170036848563694,Ligne A,1743432400689,21,3,8,75,54,785,74,60,71,48,29,7.957430395742483,1
7,Station-7,Nice,48.95602121362889,2.4478823314514093,Ligne A,1757954800690,2,6,5,50,94,721,87,25,57,62,17,5.806761740488026,1
49,Station-49,Paris,48.41775890631804,2.742556474788452,Ligne A,1746118000690,6,3,11,28,74,416,58,50,58,48,16,5.9570503354710125,1
36,Station-36,Toulouse,48.67775044639641,2.4180050187903492,Metro 2,1743004000691,17,7,12,61,92,746,13,16,62,69,29,1.9181689670723512,0
20,Station-20,Marseille,48.699694156113985,2.951590964256629,Ligne A,1751489200692,23,7,11,41,60,791,66,47,75,68,20,4.947331123792214,0
11,Station-11,Paris,48.63991212176392,2.617371465705194,Metro 1,1753598800692,22,5,1,67,33,901,89,9,74,67,15,8.5629429409196,0
42,Station-42,Nice,48.01232646303375,2.180748242663846,Ligne B,1755521200693,19,6,4,40,89,851,75,6,52,63,8,3.0540018202028496,0
5,Station-5,Marseille,48.41501608384502,2.954157411838004,Ligne B,1752126400693,0,2,10,27,77,621,87,36,61,98,33,0.20252621034782758,0
35,Station-35,Paris,48.837428676329715,2.309070722848993,Ligne C,1745128000694,4,4,7,28,88,760,43,32,79,93,10,6.253515745494034,0
2,Station-2,Paris,48.15956396435052,2.3650780371478595,Metro 1,1751129200694,5,7,1,25,40,551,14,17,62,94,8,8.682937324147236,1
43,Station-43,Lyon,48.677164313930795,2.571730980386965,Ligne C,1758232000695,3,2,7,46,63,532,58,56,75,88,8,4.823625479643794,0
2,Station-2,Lyon,48.555260487911745,2.9131713067498044,Metro 2,1750168000695,1,6,4,35,80,924,34,46,75,77,16,7.309446480639563,0
8,Station-8,Toulouse,48.53364797365091,2.7701093900132108,Ligne B,1758174400696,20,4,8,76,64,739,86,59,58,77,15,2.014160569736334,0
20,Station-20,Nice,48.52744556600066,2.562119724259641,Ligne C,1744987600696,17,3,2,36,83,923,55,11,77,46,11,3.4420495462981426,1
44,Station-44,Marseille,48.518606519831124,2.5920941186252424,Metro 1,1762681600696,7,4,10,78,58,554,15,31,75,87,33,4.70051585509492,0
1,Station-1,Lyon,48.70965513666796,2.590205562026105,Metro 2,1756118800697,15,4,2,77,49,927,48,9,77,89,10,6.968612475963325,0
2,Station-2,Marseille,48.37373284874954,2.9837648617755903,Metro 2,1743400000697,8,4,11,45,99,776,52,6,75,60,7,6.867236209167604,0
12,Station-12,Nice,48.736062503952276,2.4029016120667848,Ligne A,1737438400698,11,7,8,73,83,677,73,49,59,83,18,8.701685387705302,1
7,Station-7,Toulouse,48.677669309778985,2.5818336667655597,Ligne A,1732780000698,18,6,12,69,99,828,15,30,59,45,11,3.0221230362207887,1
47,Station-47,Nice,48.38594579721072,2.6919713584890337,Ligne C,1756925200698,5,3,12,56,95,926,29,53,76,68,15,2.8278676053026084,0
28,Station-28,Nice,48.10556578938255,2.870565722790353,Ligne C,1737762400699,13,6,10,44,93,584,19,32,57,67,8,2.788570392648614,0
18,Station-18,Paris,48.71571871713049,2.3660454019543433,Ligne A,1738417600699,12,2,11,43,34,518,36,7,50,73,30,5.234945408809917,1
28,Station-28,Nice,48.27028615037175,2.2380341577000213,Metro 1,1732574800700,14,2,5,26,97,637,11,5,70,97,29,3.1104289062018964,1
40,Station-40,Marseille,48.54920298731667,2.753704583663337,Metro 1,1760928400700,2,7,9,67,30,429,79,15,73,68,9,9.670213150548856,1
39,Station-39,Nice,48.92501335723147,2.2990239800105288,Ligne C,1749109600701,12,1,6,35,54,746,68,64,65,85,7,5.399832898847455,1
6,Station-6,Lyon,48.50813213362295,2.4201591729145435,Ligne A,1743688000701,3,1,2,24,63,772,75,15,77,97,24,3.1243375432740814,1
44,Station-44,Toulouse,48.3977617762641,2.5530269911555084,Metro 2,1758721600702,2,2,3,55,58,796,67,31,59,48,15,8.209729300476292,1
47,Station-47,Nice,48.50958721842927,2.6557377332351493,Ligne C,1748321200702,6,1,7,77,89,542,77,51,55,78,10,4.652856949232834,0
41,Station-41,Paris,48.28575956331787,2.168114433768468,Ligne A,1753984000702,3,5,2,65,62,578,38,38,73,63,31,0.4382971725374474,0
19,Station-19,Lyon,48.22949466187076,2.239376431862399,Ligne C,1763038000703,10,6,9,44,38,415,39,5,51,89,26,5.294528103785735,0
46,Station-46,Paris,48.29918549324074,2.5277480745979597,Metro 2,1762076800703,13,6,11,54,45,609,78,46,60,93,19,2.714313200450426,1
44,Station-44,Lyon,48.41258452119865,2.526105626975891,Ligne B,1759456000703,8,4,10,77,65,707,16,18,79,40,12,2.389892094359538,1
27,Station-27,Toulouse,48.164628712260665,2.4612495590529564,Metro 1,1757713600704,9,2,5,79,79,558,85,33,52,60,12,7.486854782510423,0
44,Station-44,Lyon,48.74541945386944,2.76617616710856,Ligne C,1735649200704,16,7,12,25,72,656,11,42,70,42,21,9.348946617156916,1
6,Station-6,Toulouse,48.52141583459793,2.444812896992489,Metro 2,1735570000705,18,3,9,34,63,518,74,15,50,88,20,8.861821053449127,1
9,Station-9,Lyon,48.67876603242009,2.1161873651162253,Metro 2,1762051600705,22,1,1,56,58,827,29,57,75,96,30,7.895604407048756,0
13,Station-13,Paris,48.51935762962843,2.118974134270629,Ligne A,1741960000706,3,3,2,37,53,400,20,9,58,61,19,6.199575401471317,1
6,Station-6,Toulouse,48.53646052991949,2.437834770488889,Metro 1,1744724800706,18,2,12,30,56,624,88,6,73,42,13,3.563679433650032,0
25,Station-25,Toulouse,48.730657288115516,2.9414371038846996,Ligne B,1741078000706,20,4,6,56,92,756,11,9,61,86,31,7.011651751986414,1
10,Station-10,Paris,48.77874775179941,2.2466781626022585,Metro 1,1740829600706,3,4,1,51,32,646,65,46,51,47,26,5.1869689438558915,0
15,Station-15,Lyon,48.12436342323732,2.6903947837561497,Ligne A,1758851200707,8,4,9,20,81,450,58,21,68,41,20,7.57406961983388,0
11,Station-11,Paris,48.51857346766852,2.48694091002446,Metro 1,1740484000708,18,3,7,23,52,834,28,23,53,46,17,2.560442558312629,1
8,Station-8,Marseille,48.83129151122994,2.6058433532447074,Ligne A,1739450800708,9,3,4,74,80,589,66,29,56,83,25,5.429651757965177,0
46,Station-46,Nice,48.448546411025795,2.062056375443891,Metro 2,1742618800708,22,2,10,55,86,700,50,35,51,73,31,7.7930656512835075,1
49,Station-49,Nice,48.806574877959285,2.90618782926751,Metro 1,1748843200709,3,7,10,58,67,641,74,60,74,46,11,4.0656097874813115,1
10,Station-10,Paris,48.94184523552327,2.954742122457493,Ligne A,1750740400709,11,2,7,64,90,616,89,59,58,81,11,2.890043367059648,1
0,Station-0,Nice,48.116218014479344,2.4070936980686954,Ligne C,1732578400710,16,3,2,55,71,427,11,18,68,54,13,6.066419266893105,0
29,Station-29,Toulouse,48.461314412755826,2.6194190519068665,Metro 1,1746982000710,16,4,2,62,93,852,56,29,51,74,33,5.592501443807199,0
33,Station-33,Lyon,48.681208818799064,2.492436285613648,Ligne C,1762177600711,23,7,2,62,53,914,78,54,53,49,12,6.876546573448866,0
3,Station-3,Lyon,48.901569602806106,2.376648366725239,Metro 1,1758260800711,19,2,2,66,51,933,71,41,72,54,19,8.628550245401637,1
45,Station-45,Marseille,48.37085509606264,2.343389177489723,Ligne C,1739072800711,0,6,8,43,87,411,13,15,64,68,28,8.244628632631445,0
18,Station-18,Paris,48.41484726869825,2.6260136004273895,Metro 2,1734515200712,20,6,7,52,78,910,13,24,54,70,19,4.473316457333557,1
26,Station-26,Lyon,48.311422284757164,2.5713850507791265,Metro 2,1749998800712,20,3,4,31,84,503,39,30,62,71,25,3.082018991194272,0
22,Station-22,Paris,48.69713009124987,2.3375851010225768,Ligne C,1736099200712,22,2,6,41,51,555,38,19,56,98,8,1.8617340730390564,0
25,Station-25,Marseille,48.08324654415276,2.552082363341846,Ligne B,1749844000713,17,5,4,29,97,693,29,36,62,83,20,1.9589617127316894,0
2,Station-2,Marseille,48.516572579080226,2.0612450200226737,Ligne A,1758872800713,4,1,3,59,32,862,75,36,77,70,23,6.845010427915652,0
42,Station-42,Lyon,48.92994637506151,2.656881297425868,Metro 1,1752601600713,18,2,8,24,74,686,75,25,52,41,14,7.1083473878467185,1
10,Station-10,Lyon,48.05474430624016,2.8163305961463037,Ligne C,1758473200716,1,3,9,78,55,509,34,26,55,53,9,3.5956021630376265,0
38,Station-38,Toulouse,48.84325591928072,2.20955438881344,Metro 2,1738608400725,13,6,9,29,33,439,35,40,73,55,25,9.502988276864313,0
5,Station-5,Nice,48.14330577522175,2.611225842308838,Ligne C,1762328800726,15,3,6,46,85,906,57,5,56,86,15,6.576448795180748,1
9,Station-9,Lyon,48.462922387913004,2.720008686643515,Ligne B,1748515600727,4,4,4,73,99,453,50,60,76,46,16,6.254605703715093,0
2,Station-2,Lyon,48.60904957602357,2.245399898752051,Metro 1,1734014800729,4,3,8,78,91,945,49,11,53,56,32,2.8824859544842507,0
34,Station-34,Lyon,48.16711782077964,2.676421937963364,Metro 1,1749073600730,0,2,8,70,74,558,63,44,57,63,17,9.873071149434164,1
14,Station-14,Marseille,48.52214189986095,2.3271890614398116,Ligne C,1737222400731,13,6,11,58,34,571,74,32,50,44,28,0.7838059027719235,1
31,Station-31,Lyon,48.27558489164267,2.846516466304868,Metro 1,1760237200732,17,1,11,22,98,989,69,59,67,50,18,6.595661755586232,1
42,Station-42,Nice,48.798475370588264,2.6582866482697214,Metro 1,1743817600732,1,1,10,48,83,543,24,11,64,77,20,5.648367833226967,0
30,Station-30,Marseille,48.25233040585714,2.8928600546666674,Ligne A,1738975600733,18,3,12,34,43,753,79,48,58,82,22,3.5067806597340856,1
4,Station-4,Toulouse,48.76382177123825,2.679395937131392,Ligne A,1761662800734,4,6,1,31,61,809,75,37,53,47,12,1.5594353812231632,0
27,Station-27,Nice,48.59239642242216,2.508128005177993,Ligne B,1749494800734,17,4,8,46,34,765,77,52,71,66,18,8.391102745004691,0
43,Station-43,Nice,48.351263544354396,2.5676177572625614,Ligne A,1761130000735,2,5,12,34,40,964,69,40,60,50,34,8.110703485724692,0
44,Station-44,Nice,48.09105714270832,2.553554497993979,Ligne C,1737136000735,15,6,6,77,91,982,62,50,57,87,13,4.809425608007034,1
24,Station-24,Nice,48.14645578119285,2.8298413825485,Ligne B,1752065200735,10,6,2,37,30,821,27,7,56,66,18,8.892404360399087,1
17,Station-17,Nice,48.78321361760893,2.375253150662435,Metro 2,1757890000736,3,5,2,35,35,943,89,22,55,48,33,0.2480391959685857,1
15,Station-15,Paris,48.96537506949505,2.4701262565137334,Ligne C,1743709600736,18,3,2,39,68,796,22,54,50,58,11,3.2816655401439188,1
37,Station-37,Toulouse,48.381595755561214,2.583529514430657,Ligne A,1733993200737,16,4,6,49,80,893,75,59,62,42,5,6.391365582013524,0
32,Station-32,Toulouse,48.716241477087436,2.7442490475003063,Metro 1,1738511200738,0,7,4,57,69,635,23,19,56,89,23,9.312151948954916,1
27,Station-27,Marseille,48.282008077463985,2.305672242248587,Metro 2,1748130400738,13,7,7,77,95,897,23,16,77,94,20,9.405452609336068,0
35,Station-35,Nice,48.12846166072021,2.024009709221777,Ligne B,1753310800738,5,1,2,72,78,421,60,41,72,91,32,3.3318830787528473,0
49,Station-49,Paris,48.864829844269025,2.9246166905059616,Metro 2,1733176000739,2,3,10,62,42,513,23,54,62,69,33,4.539082262577002,1
41,Station-41,Marseille,48.84640254667998,2.4969965260729103,Ligne C,1749142000739,14,7,4,69,31,515,79,13,62,76,21,8.959235801163596,0
49,Station-49,Toulouse,48.34099371259764,2.996505242695533,Metro 1,1739364400739,16,7,3,31,43,603,41,42,68,84,32,4.721287671961854,1
10,Station-10,Paris,48.732489658144154,2.9284673661950684,Ligne C,1763056000742,15,2,8,78,37,621,81,53,77,90,19,5.122506254680235,1
36,Station-36,Paris,48.3066604498773,2.9914379985177106,Ligne B,1748296000742,8,4,9,55,91,762,56,23,77,57,5,7.600576710741171,0
35,Station-35,Marseille,48.19643693568946,2.8592748683316596,Metro 2,1740325600743,10,3,2,55,63,994,81,50,57,42,26,3.7002113154185845,1
8,Station-8,Nice,48.331093282317035,2.6288339814318853,Ligne B,1750132000743,22,3,12,59,81,944,89,32,65,60,16,8.064295139256508,1
25,Station-25,Toulouse,48.04191726156926,2.7141801023391054,Ligne B,1741859200744,3,6,12,44,57,608,34,13,61,49,23,6.9442678831981155,1
0,Station-0,Nice,48.13975020521242,2.509662793056154,Ligne B,1753750000744,1,7,6,69,87,702,32,20,67,98,21,0.03897368897065823,0
5,Station-5,Paris,48.26134466451188,2.1650963037923145,Ligne A,1759607200744,18,3,8,50,49,791,21,39,50,50,9,6.451046888379061,1
36,Station-36,Nice,48.58240247916905,2.71287213155435,Metro 1,1762483600745,6,6,10,59,52,451,81,39,70,50,32,8.408337692298026,1
26,Station-26,Lyon,48.677199153953666,2.9114438364325013,Ligne A,1739717200745,18,6,5,33,51,508,61,32,56,80,26,1.5953232731684686,0
6,Station-6,Paris,48.21173866876516,2.2559000721756846,Metro 1,1735944400745,11,6,1,45,34,471,80,21,79,96,31,1.5027985842583647,0
31,Station-31,Nice,48.546576998952105,2.764217404882805,Ligne A,1749235600746,9,7,7,41,76,538,58,6,78,84,29,3.22255283260247,0
8,Station-8,Paris,48.41167971267651,2.867668044176427,Metro 2,1741675600746,17,1,10,41,42,831,34,33,58,66,15,7.887962549795271,1
40,Station-40,Marseille,48.27407812207836,2.921084873561438,Metro 2,1760327200746,8,7,2,39,65,537,38,58,57,42,14,4.495090264471547,1
12,Station-12,Marseille,48.65189097946416,2.3727103729033994,Metro 2,1755892000747,8,7,8,57,95,785,73,51,71,72,15,5.358499986409367,1
47,Station-47,Toulouse,48.76518076596608,2.633788417761064,Metro 2,1734806800747,11,3,10,79,88,709,52,52,55,41,26,7.661906279545264,0
37,Station-37,Lyon,48.73601546164776,2.6076103938389306,Ligne A,1757821600748,3,7,2,35,97,582,34,57,70,75,29,5.367660971661009,0
6,Station-6,Lyon,48.90715332602065,2.8045710451803814,Ligne A,1733532400748,13,2,5,45,58,562,31,57,65,53,30,4.236520083367048,0
36,Station-36,Paris,48.9880253071346,2.6002705048998065,Metro 1,1759924000749,8,7,1,43,75,870,30,59,70,96,22,7.6949022060190595,0
45,Station-45,Paris,48.651468748258665,2.5901953830848825,Metro 1,1739468800749,4,1,12,29,83,622,22,9,57,50,18,5.4843192455944205,1
2,Station-2,Lyon,48.27926187839153,2.019745302318131,Metro 2,1745452000749,15,5,3,53,62,468,38,39,71,71,27,9.273693190715912,0
9,Station-9,Toulouse,48.87439356855678,2.7599911425560677,Metro 2,1762681600750,19,7,6,73,35,945,63,14,75,79,23,3.017735128400447,1
43,Station-43,Nice,48.96714264803307,2.90786748867884,Metro 1,1741610800750,15,5,4,46,60,667,34,56,64,51,34,8.91400637094495,1
42,Station-42,Marseille,48.98224885406023,2.781732836268115,Ligne B,1756878400750,10,6,1,61,94,935,50,38,64,76,13,9.253039325393738,0
38,Station-38,Nice,48.24915775399258,2.514890952989101,Ligne C,1762645600751,13,2,9,39,51,909,79,40,56,94,17,9.21060748370624,0
33,Station-33,Toulouse,48.05365172035361,2.2835098075146902,Metro 1,1750027600751,20,4,12,51,78,455,49,37,58,85,27,8.58443959366016,0
36,Station-36,Lyon,48.43185632707263,2.9334037608774404,Ligne A,1746838000752,3,5,9,37,62,738,12,61,60,79,17,6.367529042287999,0
16,Station-16,Lyon,48.91231399760922,2.9882741494309624,Ligne A,1735357600752,16,7,4,70,42,513,14,35,76,92,28,0.8178647124146232,1
25,Station-25,Paris,48.09575291840409,2.621641623211256,Ligne B,1755967600753,12,6,2,71,33,535,89,19,59,85,21,2.601139039951965,0
17,Station-17,Marseille,48.961205606378954,2.332665185136082,Ligne B,1749174400753,3,1,7,72,81,864,21,51,75,77,26,8.469998993413967,0
32,Station-32,Marseille,48.88674874355754,2.107982089198315,Ligne A,1761634000753,9,7,3,42,68,795,59,13,67,54,15,9.568338977872918,1
19,Station-19,Toulouse,48.85174509870888,2.8870905500737076,Ligne C,1740822400754,14,5,12,38,87,895,23,24,66,88,15,9.341226279737157,1
48,Station-48,Marseille,48.303346420511026,2.9161252512725255,Metro 2,1758955600754,8,5,10,64,99,464,73,27,71,65,19,1.7327553054724754,0
27,Station-27,Marseille,48.40320049696765,2.3090227728503323,Ligne C,1754556400755,0,6,4,65,83,445,62,50,50,40,14,7.585071778366351,1
23,Station-23,Paris,48.845190676601966,2.4553558167963114,Metro 2,1744829200755,1,3,11,44,64,803,32,63,68,84,14,9.875924461021956,1
20,Station-20,Nice,48.25240720354757,2.9550964672703235,Metro 2,1734976000756,3,7,7,62,84,935,77,28,53,92,26,0.9615350773393627,0
25,Station-25,Paris,48.961152349469934,2.226466720677087,Ligne C,1732906000756,1,4,6,23,46,934,25,39,67,85,24,9.058021416344227,1
18,Station-18,Nice,48.22406856287344,2.5260248568848245,Metro 1,1750643200757,9,6,5,52,30,474,65,42,50,42,6,3.1085051197235156,1
21,Station-21,Marseille,48.06457614786406,2.3107727879305977,Metro 2,1743263200757,11,1,5,66,95,441,67,42,66,44,26,9.618090884578267,0
38,Station-38,Toulouse,48.25441211818904,2.7205832209477006,Metro 2,1738262800758,0,5,10,42,63,559,66,23,66,54,16,1.4753402398450588,0
8,Station-8,Lyon,48.06503149317731,2.8367354660861532,Ligne A,1759808800758,17,6,10,45,77,515,39,21,51,79,9,5.0746117001048,1
16,Station-16,Lyon,48.11269140595754,2.5253914425810287,Ligne A,1745804800759,19,3,4,50,60,511,75,33,54,62,17,5.494537425269947,0
46,Station-46,Toulouse,48.71657976741664,2.6032614431678027,Metro 1,1745671600759,13,7,1,54,30,794,20,39,52,98,9,9.152899261518922,0
45,Station-45,Marseille,48.998484638801195,2.8127953539140726,Ligne C,1742233600760,20,4,9,32,53,442,77,47,53,84,8,3.5851443348568592,0
17,Station-17,Paris,48.783363640457395,2.188807268568761,Ligne A,1739724400760,22,6,7,22,71,834,81,41,54,54,16,9.806224588003927,0
15,Station-15,Marseille,48.3656267930719,2.3701950841508914,Ligne B,1749937600773,14,1,1,31,80,872,40,17,55,58,31,2.6066453248292465,1
15,Station-15,Paris,48.34645374559511,2.3289793932109206,Ligne A,1746211600774,19,4,10,76,63,805,52,41,71,74,18,1.892423123892355,0
33,Station-33,Toulouse,48.89665030990639,2.300697193557761,Metro 1,1736315200775,16,3,10,49,38,985,82,10,51,52,30,9.834211387711008,0
27,Station-27,Toulouse,48.341279090984685,2.199729474643571,Ligne B,1737787600776,6,7,11,70,66,685,80,26,77,56,31,2.8567396143309622,0
6,Station-6,Lyon,48.36956605921712,2.343254798103162,Metro 2,1733532400776,19,6,8,76,60,789,81,61,75,94,23,0.9551790913497415,0
28,Station-28,Toulouse,48.48823347142761,2.6257704396004753,Ligne B,1760410000777,1,1,9,69,71,925,64,42,68,46,18,0.7048102571013448,0
11,Station-11,Paris,48.53958101697855,2.830185213219025,Metro 2,1747799200778,8,7,8,27,67,430,16,20,66,73,20,5.923833064225278,1
22,Station-22,Lyon,48.51243205962268,2.9065349577088377,Metro 2,1738799200778,0,1,10,34,31,474,52,54,70,66,26,6.356611047649054,1
23,Station-23,Toulouse,48.500292074838775,2.8007038843552228,Ligne C,1754124400779,0,3,3,20,37,739,71,5,53,84,19,3.5922339799350755,1
40,Station-40,Nice,48.57284984656651,2.4489767665705395,Ligne C,1752662800779,19,5,4,33,86,836,21,11,79,93,14,6.8130583615872,0
18,Station-18,Lyon,48.4572743401099,2.534825083645905,Ligne B,1753318000780,19,1,9,49,97,489,59,26,64,61,25,6.61498726918187,1
31,Station-31,Marseille,48.20386866260704,2.9799019664853854,Ligne B,1745707600780,3,1,10,50,43,429,85,17,65,87,34,6.9786676038087725,0
15,Station-15,Marseille,48.684341745338536,2.4680497802514205,Ligne C,1749685600781,10,3,11,71,34,978,61,43,76,66,23,7.5582860483166945,1
38,Station-38,Marseille,48.4921422852123,2.968151389260411,Ligne C,1742741200781,12,4,9,22,32,762,72,18,68,44,18,2.1737550547228732,0
43,Station-43,Marseille,48.761576515912296,2.650191484147821,Ligne C,1743925600781,20,3,4,50,84,402,41,23,54,93,9,7.067721135629209,0
29,Station-29,Marseille,48.15670068063928,2.2035054980200153,Ligne C,1751755600782,6,5,7,31,51,707,37,7,75,50,9,5.943406610587424,0
7,Station-7,Marseille,48.92473939280827,2.588383229376378,Ligne B,1750387600782,1,3,8,27,42,737,47,55,77,89,24,7.143751722923914,0
39,Station-39,Paris,48.46327759950544,2.790095150453163,Ligne A,1739980000783,1,1,7,41,38,439,25,46,67,87,10,5.613244526038428,0
21,Station-21,Paris,48.76443837224193,2.1772524580054817,Ligne C,1756298800783,22,6,11,56,64,629,23,5,54,86,21,3.4397104754384844,0
10,Station-10,Lyon,48.97166697278853,2.6405364149081727,Metro 1,1737650800784,15,5,6,49,32,668,51,60,73,91,18,1.1231329922354238,1
44,Station-44,Nice,48.4662393628964,2.3200621874486274,Metro 2,1736938000784,19,3,12,72,67,817,25,23,66,79,30,9.199096472415349,0
44,Station-44,Nice,48.314320555481515,2.356009240974795,Metro 2,1738680400784,15,1,5,36,92,552,41,57,63,58,14,0.5593395580927529,1
22,Station-22,Nice,48.96555172949635,2.974852917851025,Ligne B,1759862800785,9,3,3,74,55,784,53,26,72,45,23,9.779801555756812,0
34,Station-34,Toulouse,48.70093614048877,2.3298588293323697,Ligne A,1736092000785,5,5,10,62,39,625,25,28,61,82,18,2.008125837504351,1
11,Station-11,Marseille,48.374502525230255,2.1551230730185247,Ligne A,1761018400785,11,1,10,69,35,745,78,44,65,53,6,8.206639261004536,1
0,Station-0,Toulouse,48.18274131590815,2.4587901803464147,Ligne C,1736236000786,0,3,2,54,71,735,74,34,70,91,5,8.107668786722197,0
10,Station-10,Paris,48.3882155363423,2.034947975570842,Ligne B,1744591600786,16,2,9,61,99,876,42,59,63,68,20,3.9982130037044783,0
