station_id,station_name,city,latitude,longitude,line,timestamp,hour,day_of_week,month,pm25,pm10,co2,no2,o3,noise,humidity,temperature,wind_speed,rain
19,Station-19,Marseille,48.55749739659914,2.7680472365565025,Ligne B,1734853600677,7,3,5,73,46,501,10,53,65,60,14,4.064010426555667,1
8,Station-8,Toulouse,48.43922762852537,2.1199214444513768,Metro 2,1740775600678,8,3,2,60,35,567,77,63,68,58,26,7.268095154430732,0
13,Station-13,Toulouse,48.598181245232624,2.3777161556043067,Ligne C,1760719600678,8,1,6,23,65,481,26,47,78,90,22,3.1106022475528605,1
45,Station-45,Paris,48.55399924110775,2.0993083037548024,Metro 2,1733327200678,14,4,3,76,98,468,70,18,64,55,15,8.82493043932666,1
19,Station-19,Marseille,48.368700342098414,2.4653162940689732,Metro 1,1754254000679,12,3,10,24,45,724,71,32,70,87,13,3.7198065638650393,1
8,Station-8,Lyon,48.725144375903426,2.5201045344250312,Ligne B,1740379600679,16,4,8,51,85,852,31,58,76,65,13,1.915344705287636,0
24,Station-24,Marseille,48.18083932535617,2.4254185586238894,Ligne A,1750114000680,14,1,9,69,57,896,60,44,76,79,14,6.8480708462456015,0
11,Station-11,Lyon,48.27101600684985,2.671465318843204,Ligne A,1756615600680,4,3,2,76,97,957,39,27,61,83,14,9.625683950556002,1
38,Station-38,Marseille,48.507874294658016,2.4090174262119386,Ligne B,1762120000680,3,3,3,45,41,549,62,62,76,45,33,2.595040756298838,1
16,Station-16,Nice,48.27542652207652,2.168818869443967,Ligne B,1748029600687,16,6,5,48,76,738,68,26,68,78,5,6.7412571847886245,0
29,Station-29,Nice,48.35454673049677,2.502898932082498,Ligne A,1733424400687,9,6,6,60,47,514,20,22,71,86,9,7.8237368844361175,1
23,Station-23,Nice,48.881155108617094,2.2259088586416538,Ligne C,1736282800687,15,5,3,51,36,730,30,13,51,57,10,8.996873459328732,1
16,Station-16,Nice,48.42960463145084,2.5654849855952913,Ligne B,1753598800687,10,4,3,21,41,433,77,57,70,53,24,6.265928398354723,1
39,Station-39,Lyon,48.23941813910327,2.376592114014741,Metro 2,1742226400698,4,7,3,30,78,847,41,9,71,59,16,7.119568294770112,0
13,Station-13,Marseille,48.81571934895788,2.913789255462596,Ligne C,1736891200699,10,4,5,26,82,537,62,63,71,76,21,7.146156478270218,1
23,Station-23,Nice,48.798557703167866,2.7552613342841576,Metro 2,1748396800702,21,2,2,70,66,820,41,49,55,83,20,1.7500451029934316,0
9,Station-9,Paris,48.22869916742698,2.086147107490688,Metro 2,1745200000702,22,6,7,33,71,641,46,62,72,84,24,4.99608976046325,0
0,Station-0,Paris,48.14530909026022,2.615566303498428,Ligne A,1760759200703,11,3,12,47,31,662,47,58,79,93,12,1.0736605123836884,1
0,Station-0,Nice,48.10048884470227,2.6756227047824463,Ligne B,1738925200703,13,6,3,56,61,928,36,8,60,85,5,2.1388091627932573,1
15,Station-15,Lyon,48.79737404922521,2.544673394195491,Metro 1,1761094000703,18,4,12,55,60,904,22,28,61,55,26,6.936082421517391,0
16,Station-16,Lyon,48.88386073473092,2.9530677775748186,Ligne A,1755978400704,12,1,7,71,49,977,13,36,54,66,5,1.8367994046326919,0
8,Station-8,Nice,48.213639800479314,2.4097186228893603,Ligne A,1761922000704,10,5,5,77,57,546,30,24,67,90,22,3.3725775597568686,1
10,Station-10,Marseille,48.467253684229064,2.624456889159557,Ligne C,1732114000705,1,7,12,25,44,786,46,20,73,91,11,2.4001039993369258,1
39,Station-39,Lyon,48.30808484511078,2.910755823119591,Ligne A,1756532800705,9,3,7,62,73,634,87,54,70,83,25,6.508347102153895,0
38,Station-38,Paris,48.115794884061316,2.394193478660579,Metro 2,1738280800705,3,6,12,67,46,686,40,61,71,58,17,2.0358014401912508,1
47,Station-47,Paris,48.058807438214565,2.4125308354406236,Ligne C,1747392400706,23,1,6,43,91,639,68,52,60,71,30,1.0807255826149675,0
44,Station-44,Lyon,48.55186539161629,2.383703854355651,Ligne A,1756482400706,6,1,4,28,30,872,66,40,57,90,28,9.256376432660966,1
32,Station-32,Toulouse,48.504387705848615,2.9624944835582436,Metro 1,1756727200707,15,6,8,69,62,516,10,62,71,97,34,4.577223122767168,0
9,Station-9,Lyon,48.984073783485,2.9465073790267384,Ligne C,1763246800707,12,2,5,30,76,795,23,21,79,66,27,3.240615582654062,0
49,Station-49,Nice,48.597266549023985,2.573804688502788,Metro 1,1754855200708,1,4,7,27,58,482,64,59,71,86,22,9.097489834060582,1
11,Station-11,Nice,48.75479233836734,2.3804912398761764,Ligne A,1734166000708,17,7,12,22,88,496,49,14,57,63,26,7.535996353978351,0
31,Station-31,Toulouse,48.92455768103323,2.3861833239826638,Ligne A,1738586800709,20,4,1,66,47,427,38,30,70,65,34,8.42958903038556,0
9,Station-9,Marseille,48.19937057942631,2.910262198843783,Metro 2,1755071200709,9,6,1,28,52,914,23,41,68,63,19,1.2726835312249019,0
36,Station-36,Lyon,48.45453099301681,2.658170881379225,Ligne B,1761173200710,17,4,5,66,77,837,61,55,62,78,5,7.014195561807847,0
31,Station-31,Nice,48.32356470127736,2.4071132098722225,Ligne A,1732978000724,0,3,1,73,68,726,30,32,74,40,11,7.396740861100868,1
7,Station-7,Lyon,48.3600779053563,2.8850507693713845,Ligne A,1739040400725,1,5,6,61,35,511,20,5,53,94,18,4.88997059847029,1
22,Station-22,Nice,48.3948285987865,2.304118092596369,Metro 2,1758437200726,7,1,10,28,82,584,79,20,52,56,15,4.67918810443283,1
26,Station-26,Nice,48.81472475675529,2.5289279108477443,Metro 2,1752079600727,0,7,8,71,38,629,83,27,72,43,8,6.2411376154009135,1
10,Station-10,Toulouse,48.91601359628055,2.304134318043837,Metro 1,1743770800727,20,4,11,59,33,819,25,18,58,52,29,9.812685035585673,0
29,Station-29,Nice,48.98014085403308,2.210008493512286,Metro 1,1762847200728,13,5,6,74,70,477,79,26,53,64,29,2.547798815668104,1
37,Station-37,Marseille,48.892230603171285,2.964145000857456,Ligne B,1738259200728,13,7,6,72,63,406,57,36,73,94,8,2.04172199037034,0
24,Station-24,Lyon,48.48367780211303,2.224745418655683,Ligne A,1743774400729,19,1,4,53,82,555,41,19,63,41,16,0.520250904263666,1
31,Station-31,Lyon,48.27950265524581,2.610126356321862,Ligne C,1735127200730,18,4,7,47,61,623,62,10,64,68,27,3.3231113748947894,0
39,Station-39,Marseille,48.12496954460367,2.8748985614368756,Metro 2,1736243200731,1,3,7,25,86,899,52,9,56,86,11,8.96092696065458,0
30,Station-30,Lyon,48.98773253414695,2.868088584261475,Ligne A,1739270800731,15,6,8,44,38,736,77,62,58,88,6,5.629525519544752,0
47,Station-47,Nice,48.222063455644395,2.027638475349505,Ligne A,1736113600732,2,3,10,29,39,913,19,16,67,68,16,5.420366759375103,1
45,Station-45,Toulouse,48.1121622018418,2.987387930506873,Ligne A,1737960400732,6,5,9,73,30,434,27,46,79,88,30,3.4964351493915355,1
42,Station-42,Nice,48.03387729495069,2.67000996678151,Ligne B,1751161600732,9,1,10,70,76,537,75,40,71,60,18,5.7722021273404645,1
27,Station-27,Lyon,48.87654786401695,2.378566804097329,Ligne C,1747471600733,13,7,5,65,46,711,15,52,78,87,19,8.449826824127031,1
45,Station-45,Marseille,48.98302745357448,2.943942314309016,Metro 1,1761781600733,15,5,4,36,93,875,63,27,78,69,18,5.740171698706712,0
40,Station-40,Toulouse,48.48635210600109,2.769701883845038,Ligne B,1746161200733,15,2,3,63,74,586,57,20,70,74,24,9.646580882912202,1
21,Station-21,Toulouse,48.75677845000844,2.6730593362914696,Metro 2,1762890400733,18,7,8,59,96,505,12,39,78,86,29,9.451871948968527,1
14,Station-14,Paris,48.0622826935017,2.7527747571481385,Ligne C,1735458400734,18,5,8,54,51,634,75,33,66,42,26,6.327425195374547,1
33,Station-33,Toulouse,48.79321818941727,2.322346479245655,Metro 1,1738338400734,3,6,3,33,82,951,59,45,59,46,5,8.558505058408464,1
41,Station-41,Toulouse,48.42068779601608,2.8749517416824864,Metro 1,1751870800734,1,4,2,24,43,808,52,22,59,74,15,5.792365790506718,1
15,Station-15,Nice,48.17286629345442,2.272435541461885,Ligne B,1735084000735,14,7,6,71,52,659,29,52,63,89,14,3.9219503698046285,1
43,Station-43,Toulouse,48.93709430789335,2.2668446598606713,Metro 2,1756604800735,6,4,12,35,72,829,87,33,53,92,5,5.4574103343115175,0
21,Station-21,Toulouse,48.61261095463026,2.40892750295101,Ligne A,1752756400735,4,1,5,27,56,677,87,5,71,74,21,6.239471623592825,0
28,Station-28,Lyon,48.56280621037097,2.620554445442947,Metro 2,1741124800738,16,3,2,26,53,807,58,31,62,98,10,6.274101088554509,1
46,Station-46,Toulouse,48.511190098084654,2.5713248526192163,Metro 1,1754887600738,19,5,10,77,58,919,54,22,50,70,30,1.780242704637126,0
14,Station-14,Toulouse,48.72910701951371,2.112373807774307,Ligne B,1759625200738,9,7,10,58,73,881,27,6,62,62,33,0.2813973737143327,0
17,Station-17,Toulouse,48.566342356210534,2.5362659990323175,Ligne C,1739357200739,6,1,3,59,33,498,63,8,64,85,6,0.5222455833622452,0
27,Station-27,Lyon,48.180196704760114,2.854505026442367,Ligne A,1732538800739,6,6,3,50,46,596,11,33,71,98,12,7.031512911493615,0
31,Station-31,Lyon,48.2138563509444,2.2119625062976906,Ligne A,1737683200739,4,2,3,37,75,502,16,6,50,78,21,0.6119324793404868,1
10,Station-10,Lyon,48.13048748709246,2.8460385682537153,Ligne C,1745898400740,13,5,9,78,58,675,83,32,75,82,6,9.697611445190175,0
41,Station-41,Toulouse,48.20055313098814,2.7755836979403874,Ligne B,1745196400740,22,2,5,27,46,505,66,14,50,62,23,9.465635145125859,0
5,Station-5,Toulouse,48.47240905181172,2.6593049987227055,Metro 1,1762019200740,7,5,10,53,55,481,26,38,52,74,17,3.315544861903609,0
5,Station-5,Nice,48.864823103230776,2.5407295505052194,Metro 1,1749624400741,22,5,8,20,58,731,41,8,64,47,20,4.41944584268548,1
35,Station-35,Lyon,48.99156393574294,2.6161230266903126,Ligne B,1756104400741,1,2,9,53,58,808,85,30,59,85,11,4.146732526809495,1
4,Station-4,Paris,48.390995986564555,2.1323171610207963,Ligne B,1753631200741,1,4,11,49,59,679,54,8,64,96,26,2.7315541224819406,1
15,Station-15,Toulouse,48.86266655152293,2.7777815125652037,Ligne A,1761457600742,5,3,8,79,56,850,23,6,63,85,28,0.27259505743199464,1
4,Station-4,Toulouse,48.35091091785831,2.759747376294754,Ligne C,1744681600742,0,4,6,69,86,553,48,8,73,69,23,9.479491524235058,0
8,Station-8,Toulouse,48.91337315892997,2.0256136612613744,Ligne B,1763027200742,14,3,12,30,58,783,87,6,57,84,34,9.135728530562407,1
32,Station-32,Lyon,48.44131096164209,2.0133068959419123,Ligne A,1732074400742,13,1,12,23,95,406,10,36,74,81,28,6.278728671999344,1
28,Station-28,Lyon,48.13376617440528,2.5094320888473542,Ligne A,1747147600743,15,2,9,40,33,722,43,16,51,79,5,7.076450598919158,1
21,Station-21,Paris,48.16756746512611,2.2829157589724294,Ligne B,1755769600743,15,6,6,43,76,509,78,7,73,90,12,2.726975484576226,1
10,Station-10,Nice,48.459706346540145,2.4243340501872934,Metro 2,1737280000743,9,1,10,76,80,648,57,24,70,82,11,1.8818848978084746,1
42,Station-42,Toulouse,48.21811972901486,2.9635327982063644,Ligne C,1750974400744,0,7,9,56,32,464,59,6,72,72,24,1.026419949171733,0
34,Station-34,Marseille,48.935854647133894,2.221292619127599,Metro 2,1739875600744,1,7,8,65,49,663,71,51,54,40,31,0.5865845811504833,0
13,Station-13,Paris,48.539886176754706,2.130198877065761,Metro 1,1740487600744,0,5,11,27,96,493,12,8,70,87,14,3.701205027022211,0
15,Station-15,Toulouse,48.23399942838407,2.8300348569992497,Metro 2,1732549600745,14,3,2,33,76,501,58,46,65,40,10,8.120162516425726,0
44,Station-44,Paris,48.01691155078407,2.089218402774674,Ligne C,1742838400745,2,6,12,74,30,843,46,6,57,76,18,1.2610748279666617,1
25,Station-25,Marseille,48.15274391108867,2.9107178705984964,Ligne A,1743612400745,3,2,5,67,44,867,41,25,62,76,6,9.103049177310545,0
3,Station-3,Lyon,48.09369888588392,2.3614410161245445,Ligne B,1762278400746,12,3,8,46,60,564,18,25,62,40,31,5.045825406734238,1
30,Station-30,Nice,48.44534290748785,2.0256292327806364,Ligne A,1757278000746,20,4,6,70,84,666,12,25,54,97,12,0.9409041405191032,1
15,Station-15,Lyon,48.32368385578407,2.5037552339956464,Ligne A,1751860000746,6,3,5,55,98,974,13,19,55,65,14,8.657673334456234,1
44,Station-44,Paris,48.65818961913932,2.5368698003383012,Metro 1,1739897200771,22,3,12,76,92,432,79,39,72,61,14,3.3350487829312114,0
3,Station-3,Paris,48.72750076956104,2.1260529476676244,Ligne B,1763340400772,5,6,6,45,96,797,40,32,70,50,7,4.44483349778997,0
8,Station-8,Toulouse,48.34253592552564,2.436649330803885,Ligne A,1739879200772,6,1,10,71,49,506,22,30,57,79,21,3.4075799382963945,1
30,Station-30,Nice,48.41212033225034,2.163638864840544,Metro 1,1759610800773,5,2,11,41,67,878,68,50,62,68,5,7.476835665352185,1
24,Station-24,Toulouse,48.264368821552885,2.6737492833719805,Ligne B,1762163200774,11,2,10,33,58,918,42,5,78,81,32,2.272676767066036,1
46,Station-46,Lyon,48.5510001506745,2.38034904482498,Ligne B,1761450400774,8,7,4,75,58,965,54,48,57,81,15,1.7136648885438188,0
11,Station-11,Marseille,48.186347268727474,2.458201320853511,Metro 2,1750531600775,5,5,8,72,80,796,28,7,70,77,34,5.660637336404592,1
22,Station-22,Paris,48.01716109406827,2.456427000190132,Ligne A,1754909200776,1,1,12,59,62,766,71,56,71,57,10,0.0057440715030432354,1
13,Station-13,Toulouse,48.48227369639685,2.959740286776712,Metro 1,1734774400776,1,3,1,31,74,939,29,33,78,99,15,7.12563483153979,0
30,Station-30,Marseille,48.47223297323475,2.372141006077306,Metro 2,1748515600777,12,4,7,57,58,833,30,22,65,97,11,3.9238180587874405,1
8,Station-8,Marseille,48.53973386488741,2.389226934035791,Ligne C,1758142000778,15,5,7,35,37,554,60,6,71,43,20,6.876109730181826,0
42,Station-42,Paris,48.92649635263424,2.3580086594945926,Ligne B,1738428400778,21,3,3,34,51,489,18,33,69,62,15,0.17837884995262177,0
23,Station-23,Paris,48.17633028725107,2.6743191380529443,Ligne C,1733996800779,12,6,8,52,71,403,87,46,67,59,22,8.746668857122577,1
22,Station-22,Toulouse,48.98655406345852,2.281642691330232,Ligne C,1755866800779,7,2,9,35,71,877,61,19,68,65,31,0.21322664486676746,0
18,Station-18,Toulouse,48.02525214069252,2.8606565889879314,Ligne C,1743745600780,2,2,11,55,63,914,71,33,72,92,18,9.913547421060006,1
4,Station-4,Paris,48.445903879699195,2.123056996211967,Ligne B,1743673600780,9,7,4,62,88,693,20,44,52,75,30,1.2127042447406289,0
16,Station-16,Nice,48.55980048967774,2.0739903153427033,Ligne C,1748058400780,2,6,10,73,61,892,30,47,69,62,20,3.831908847476183,1
30,Station-30,Toulouse,48.339298565822325,2.9720051456401393,Metro 2,1736966800781,0,6,10,56,56,741,79,58,65,89,33,4.519572228441813,1
47,Station-47,Lyon,48.312910968134105,2.650579501770341,Ligne C,1762955200781,17,5,4,72,81,406,36,14,53,79,12,4.4896385323824495,0
10,Station-10,Paris,48.7380135483855,2.0032869918371428,Ligne A,1740833200781,19,3,6,63,95,763,31,47,61,69,24,0.8910885525374812,0
24,Station-24,Nice,48.078930585037675,2.299713610537472,Ligne B,1749408400782,8,2,8,60,77,737,60,63,76,96,26,3.4590857646232287,0
30,Station-30,Lyon,48.53157659933399,2.029490707648859,Metro 1,1758343600782,2,7,8,77,83,665,59,45,63,66,33,2.4296831489685333,1
22,Station-22,Marseille,48.660556922555344,2.861990951424009,Ligne A,1750970800782,19,2,7,66,37,995,45,34,61,59,17,3.1790942211110917,1
45,Station-45,Lyon,48.606944875081695,2.8876863946446476,Metro 2,1742334400783,21,6,7,54,45,861,77,16,55,81,21,7.8710163600007235,1
0,Station-0,Paris,48.45959254013065,2.1680865327482137,Ligne A,1761547600783,6,4,12,41,31,590,15,57,79,72,8,9.672839055517983,0
23,Station-23,Marseille,48.48038395185938,2.7404065656594203,Ligne A,1760604400783,4,5,1,27,63,870,33,17,71,50,21,5.544738469266459,1
45,Station-45,Nice,48.06316134337686,2.051854047999059,Metro 1,1737352000783,18,1,2,35,71,776,86,33,53,63,23,1.2432774528074075,0
15,Station-15,Nice,48.7393577605203,2.6295081559707074,Metro 1,1744375600784,9,5,11,64,92,551,27,29,65,54,30,7.084086495914645,1
20,Station-20,Marseille,48.71892920778211,2.7042777770182806,Metro 1,1748706400784,20,3,10,65,94,986,76,16,59,89,5,7.355078584643293,0
21,Station-21,Toulouse,48.40145755368348,2.236970501936352,Ligne C,1736736400784,15,4,3,50,94,982,76,57,62,97,6,4.6863281727117565,1
48,Station-48,Nice,48.41576878832017,2.7780948471140956,Ligne B,1751536000785,17,5,10,78,52,972,87,21,75,54,28,4.252730837298229,1
7,Station-7,Lyon,48.01231069804111,2.2438947508651723,Metro 2,1735865200785,4,4,6,40,90,859,87,51,57,63,29,8.316196955591225,1
14,Station-14,Paris,48.49588939404722,2.306431563816244,Ligne B,1746632800785,2,4,6,33,77,636,65,28,74,88,13,0.3770875275519714,0
1,Station-1,Toulouse,48.90701755755298,2.119694491861765,Ligne A,1740775600786,18,4,9,34,53,451,12,53,55,52,8,5.2994945160808715,1
9,Station-9,Lyon,48.814595264951976,2.243193305566007,Ligne C,1757389600786,17,1,9,40,50,534,13,51,67,46,8,7.64772257615475,1
47,Station-47,Lyon,48.09019246751609,2.46191177212034,Metro 1,1746128800786,0,3,6,38,65,576,53,25,56,90,24,2.2975182196349597,1
29,Station-29,Nice,48.36046576802584,2.6504013907343094,Ligne C,1749264400786,23,1,4,49,33,420,26,37,62,92,29,4.065744999344041,0
46,Station-46,Toulouse,48.85942295012325,2.603134509646875,Ligne B,1749692800787,8,4,3,50,85,436,23,24,53,87,10,4.786853789064648,1
18,Station-18,Nice,48.76650840850053,2.6492308268361615,Ligne C,1762382800787,22,5,4,77,54,752,52,34,59,52,8,0.841710882244775,1
44,Station-44,Toulouse,48.418941487051185,2.26345388734815,Ligne C,1758840400787,22,3,7,36,61,890,53,24,69,93,5,6.3277101919947185,0
21,Station-21,Paris,48.57030059370904,2.4913240254275193,Ligne B,1750459600788,11,4,10,40,51,882,20,55,74,40,23,5.690325241852083,0
26,Station-26,Toulouse,48.73175389561158,2.2774880615873223,Ligne B,1758959200788,8,7,3,38,69,878,12,59,75,43,5,8.250466406880163,1
30,Station-30,Nice,48.442399178521605,2.4444679726770593,Metro 2,1747849600788,0,6,3,44,72,740,46,32,60,92,18,7.577135432869601,0
8,Station-8,Marseille,48.147351053450656,2.4563262120031957,Metro 1,1740548800788,10,2,4,27,43,989,83,24,60,42,18,4.856421489837417,1
44,Station-44,Nice,48.689086757085576,2.5829181422687255,Ligne A,1752900400789,9,3,7,75,94,654,29,17,71,92,28,4.392045936674181,0
48,Station-48,Marseille,48.877653996513686,2.308083700971747,Metro 1,1756147600789,1,2,3,56,76,999,15,27,57,81,28,2.0143682961797618,1
15,Station-15,Lyon,48.77091560405212,2.2358637059617004,Ligne C,1761698800789,13,4,6,22,66,448,68,43,58,79,32,9.740161280811447,0
6,Station-6,Nice,48.92609531223453,2.526782523057717,Ligne C,1748504800790,23,4,1,69,82,627,85,43,69,77,27,4.554363270765015,0
22,Station-22,Nice,48.1737907778554,2.974363274313389,Metro 1,1746888400790,7,4,4,38,82,518,75,6,62,83,32,9.896353616950968,1
31,Station-31,Nice,48.30741131239749,2.7354409647528497,Ligne C,1738298800791,17,5,8,73,64,519,45,33,58,77,16,9.574670320566034,0
2,Station-2,Marseille,48.360478042587786,2.565813671993365,Metro 2,1738226800791,5,2,9,42,90,825,31,36,65,62,32,6.480880769493137,1
23,Station-23,Toulouse,48.00390884189826,2.8100276734159566,Metro 2,1762174000791,23,3,1,39,73,868,88,47,74,41,17,0.5024126079136837,0
48,Station-48,Toulouse,48.13526244713428,2.9127289727358288,Ligne B,1741326400792,18,4,6,59,71,622,48,11,77,60,10,6.03487586989544,1
7,Station-7,Paris,48.85476627592718,2.1815556299250005,Ligne A,1759895200793,6,3,1,75,83,658,26,39,76,74,5,5.662757861233074,1
48,Station-48,Lyon,48.49830374697809,2.3431374958616127,Metro 1,1758419200793,6,4,8,79,70,745,27,18,52,74,30,2.869945037539132,0
24,Station-24,Marseille,48.619167045896944,2.928772705906028,Ligne A,1739767600794,9,7,12,44,48,441,52,52,60,76,33,1.1766223654263597,1
11,Station-11,Lyon,48.40745824543285,2.3013845050293407,Metro 1,1743738400794,5,4,1,61,34,795,16,58,59,65,13,2.061808502152794,1
46,Station-46,Nice,48.68000556306243,2.3994728155886893,Metro 1,1754243200795,9,1,9,20,60,948,12,18,57,58,19,9.496350050435849,1
1,Station-1,Nice,48.31082817805689,2.328804598562769,Ligne A,1751546800795,7,5,2,52,77,701,39,18,52,59,26,7.862523476860118,1
49,Station-49,Toulouse,48.69214488580841,2.3697394563621197,Ligne B,1748432800796,22,7,9,77,69,569,47,59,72,98,13,7.049618839206672,0
41,Station-41,Nice,48.265665418676605,2.274664805604859,Ligne A,1747219600796,23,4,2,73,80,710,40,33,55,59,16,5.540002813010352,1
2,Station-2,Marseille,48.97749281472493,2.3131621929319985,Ligne A,1732513600796,11,5,6,70,35,487,71,27,73,55,7,2.572744308168289,1
15,Station-15,Lyon,48.50113325423621,2.531009869843264,Metro 1,1736120800797,16,1,1,40,90,706,80,33,65,44,30,4.599049537382179,1
1,Station-1,Marseille,48.2092557191948,2.9889425827463674,Ligne A,1743374800798,5,4,5,38,73,447,57,31,55,76,26,6.377887279432823,0
26,Station-26,Paris,48.533233811441534,2.5126254726599564,Ligne C,1745164000798,1,4,5,34,73,569,15,29,57,69,17,9.733399846317756,0
45,Station-45,Marseille,48.260614074304875,2.8498371048713667,Ligne A,1759852000799,21,5,2,40,85,596,43,28,51,98,32,3.0193639064392452,1
4,Station-4,Lyon,48.15680889769851,2.003966259740496,Metro 1,1748627200799,20,6,12,47,99,655,71,14,69,89,9,1.3052426030326802,0
41,Station-41,Paris,48.16793576008212,2.5706215193522453,Metro 2,1743983200800,20,7,12,42,36,584,44,50,72,67,27,0.1690611448314827,0
49,Station-49,Toulouse,48.9122881220545,2.289469009512117,Ligne C,1741578400800,22,1,3,47,67,808,84,36,75,43,15,9.549953262850263,0
36,Station-36,Marseille,48.724600779695095,2.082935550580256,Ligne B,1745992000801,19,2,8,78,33,560,24,46,69,74,27,3.9622912072246685,1
7,Station-7,Marseille,48.60707446102619,2.613385127247973,Ligne B,1752043600801,7,3,2,38,92,860,81,55,70,84,32,7.330720533227866,1
30,Station-30,Toulouse,48.963176987662465,2.345675296683513,Ligne C,1741823200802,11,2,7,42,91,877,62,57,69,67,15,1.3852977103986408,0
20,Station-20,Nice,48.136890545870756,2.839786723799602,Ligne C,1737596800802,20,3,4,73,65,703,86,20,70,85,23,4.684608009040167,0
2,Station-2,Marseille,48.598964253471436,2.0355584709750136,Ligne B,1732438000803,2,1,11,68,34,524,36,8,73,71,25,3.689452706315066,1
37,Station-37,Lyon,48.6975827499529,2.7443244265699387,Ligne B,1743702400803,12,5,3,22,31,975,24,43,70,53,14,9.549725606482022,1
43,Station-43,Toulouse,48.92644178835647,2.8088076154774955,Ligne C,1749116800816,20,5,2,70,32,483,48,41,61,49,11,8.04145845982716,0
