station_id,station_name,city,latitude,longitude,line,timestamp,hour,day_of_week,month,pm25,pm10,co2,no2,o3,noise,humidity,temperature,wind_speed,rain
30,Station-30,Lyon,48.98142550706335,2.9610245494135308,Metro 2,1752893200684,22,6,6,75,84,451,69,32,67,54,26,5.03279443576302,0
30,Station-30,Lyon,48.33656316955623,2.0448073076994007,Metro 1,1748080000685,4,4,4,60,75,813,80,34,59,77,33,1.5675043264322097,0
42,Station-42,Toulouse,48.158365633125406,2.3008961021127536,Metro 1,1742093200685,13,3,7,21,80,600,30,38,67,62,20,8.50416654982087,1
38,Station-38,Lyon,48.02920135385312,2.263736379298586,Ligne B,1752626800685,3,6,4,36,65,932,37,55,54,70,23,4.886662437510849,1
8,Station-8,Lyon,48.98064906626175,2.714152578078158,Metro 2,1752940000686,13,3,12,75,39,954,87,8,73,74,32,8.83820502899135,0
18,Station-18,Nice,48.072669399610604,2.46086071623504,Metro 1,1742586400686,21,2,4,20,79,525,36,49,67,85,12,1.4160619386864237,0
4,Station-4,Nice,48.32310671023364,2.4176882145730842,Ligne B,1740505600710,18,6,7,50,92,639,65,31,73,92,26,1.9887880592247509,1
40,Station-40,Lyon,48.23336837680098,2.86124421167507,Ligne A,1738511200710,20,5,8,74,79,645,51,34,62,43,6,4.0538455870559655,0
21,Station-21,Toulouse,48.182217937063335,2.4816035934463345,Metro 2,1743403600711,20,2,3,54,78,962,16,51,51,90,11,7.138152658304035,1
9,Station-9,Lyon,48.25467596079431,2.238664275162523,Metro 1,1734245200711,17,3,7,73,64,645,16,6,61,64,34,0.5119604465588123,0
7,Station-7,Marseille,48.70360684768662,2.1509285774222398,Metro 2,1754081200711,21,4,7,73,89,880,39,31,59,70,17,1.6284876068700704,0
34,Station-34,Toulouse,48.84992104245888,2.9326971957322305,Metro 1,1763412400712,23,5,12,77,71,439,65,21,67,94,21,8.716704278546759,1
37,Station-37,Toulouse,48.19116547925344,2.310953292390286,Metro 2,1739213200712,5,6,7,43,89,803,74,32,67,93,15,3.429141476531469,0
37,Station-37,Lyon,48.367283448069976,2.3768556799778375,Ligne C,1756669600712,23,3,11,54,63,646,87,26,79,41,24,4.950018344515618,0
38,Station-38,Nice,48.449628189076876,2.615666068867837,Ligne A,1741236400713,4,5,12,67,38,513,37,31,53,41,31,5.558988065648672,0
22,Station-22,Lyon,48.43870152091838,2.5516547389705844,Ligne A,1742766400713,16,4,10,51,94,993,48,14,64,73,11,9.475389834640485,0
24,Station-24,Nice,48.3068536412162,2.5250709534598355,Ligne B,1758217600714,1,7,12,64,38,937,69,57,71,90,14,7.32805801875203,1
38,Station-38,Marseille,48.20516770719199,2.4459449365352968,Metro 1,1740509200714,15,1,6,65,84,826,49,43,71,89,20,7.923752593005094,1
41,Station-41,Lyon,48.03014024118255,2.9138915490165043,Ligne A,1741304800714,3,3,8,36,68,705,41,28,66,68,21,3.6419196577983657,0
19,Station-19,Lyon,48.288763657487195,2.0993016290749282,Ligne B,1762354000715,21,1,5,46,30,741,10,8,67,41,30,7.260046796519845,1
25,Station-25,Lyon,48.959726143563515,2.5165523558700373,Ligne C,1736434000715,22,4,4,39,39,655,17,24,61,50,10,3.1812097786655427,0
39,Station-39,Paris,48.07473308445817,2.157974643576405,Metro 2,1733266000715,8,3,7,42,32,873,41,5,53,93,16,3.1597708306861625,1
16,Station-16,Toulouse,48.97161545054478,2.9147498936590215,Ligne B,1743032800716,12,7,7,29,98,515,80,18,60,73,23,1.1560383287172726,0
34,Station-34,Nice,48.989582450050854,2.892264167391464,Ligne C,1763254000716,0,1,1,79,45,526,53,15,54,97,16,1.1000286790870872,0
19,Station-19,Toulouse,48.3936407438322,2.5011918205854595,Metro 2,1742780800717,15,6,8,42,90,547,66,11,54,97,33,5.5857559818231985,1
3,Station-3,Toulouse,48.093563643949395,2.9452737514838203,Ligne A,1745232400717,10,7,8,72,57,833,57,49,73,78,29,5.678001959597498,0
15,Station-15,Paris,48.237580786237466,2.932814595072813,Ligne B,1747396000718,9,2,10,72,33,563,85,35,76,46,25,6.951736988163974,1
40,Station-40,Nice,48.999270982725,2.755892407560239,Metro 1,1738799200718,14,1,2,46,66,699,52,11,57,45,14,2.846269018793859,1
7,Station-7,Toulouse,48.46142952546171,2.186301734839087,Metro 2,1750538800719,20,3,12,51,91,907,65,31,59,68,32,8.782249089540304,0
0,Station-0,Nice,48.974310476634194,2.1643691554628477,Metro 2,1746676000719,14,2,5,48,70,496,87,8,58,72,13,2.296854437559243,0
3,Station-3,Lyon,48.367630339758875,2.421761441390826,Ligne A,1740581200719,2,6,10,50,36,599,30,63,61,79,7,8.358752711348261,0
1,Station-1,Marseille,48.4431872009318,2.397713880436193,Metro 2,1759211200719,1,5,10,79,80,819,68,12,74,88,16,4.689019980534349,1
3,Station-3,Toulouse,48.089882154415015,2.0482792508207788,Ligne A,1735256800720,8,5,3,55,93,417,48,13,59,70,22,2.877542882163465,1
30,Station-30,Paris,48.8312661804466,2.0657105209563085,Metro 2,1762681600720,12,3,10,63,34,655,13,43,77,53,33,7.560839851765725,0
46,Station-46,Lyon,48.69948891579981,2.6511581031313547,Ligne C,1737060400721,4,5,5,24,36,697,79,40,78,55,10,3.968391149422885,1
33,Station-33,Toulouse,48.998883735396035,2.4511330992978593,Metro 2,1735462000721,9,4,8,58,86,995,73,57,52,56,11,9.132657303797124,1
3,Station-3,Marseille,48.06370431552066,2.867378975224196,Ligne A,1751316400722,3,3,2,22,45,622,47,54,55,60,19,2.514931602476289,0
46,Station-46,Toulouse,48.80989887369717,2.442934668759019,Ligne B,1760492800723,22,4,12,27,87,959,84,38,56,53,25,6.677123156478009,1
40,Station-40,Paris,48.49054691028698,2.3714734075623527,Ligne A,1739828800723,19,6,12,54,61,636,28,9,59,55,18,9.347204563603404,1
22,Station-22,Paris,48.114761610612035,2.8076849654313127,Ligne C,1743364000724,5,7,12,36,84,767,22,38,52,44,13,9.042361019310157,1
40,Station-40,Marseille,48.058879660534,2.5836176241747792,Ligne B,1746060400725,10,6,8,38,33,580,55,50,53,60,28,4.012619224141635,1
23,Station-23,Nice,48.02881089521161,2.3115537125507006,Ligne C,1747795600726,3,5,6,53,79,953,17,51,79,59,24,5.497138451093595,1
12,Station-12,Marseille,48.586257070470715,2.005020871429478,Ligne A,1734875200727,15,2,10,40,33,626,62,37,61,59,6,2.437372564631831,1
10,Station-10,Nice,48.16616724441502,2.603778657652212,Ligne C,1761817600727,7,6,6,29,49,797,43,28,74,80,32,4.405297840369464,0
0,Station-0,Lyon,48.16437981371256,2.3642531029816434,Ligne A,1758584800727,3,2,11,20,78,684,47,12,72,44,15,1.2032569646604285,1
20,Station-20,Marseille,48.98715024586577,2.49758423478023,Metro 1,1735634800728,14,5,7,57,58,798,62,36,70,53,14,3.375847676501947,1
23,Station-23,Toulouse,48.98071720752569,2.6796496722654037,Ligne A,1741067200728,22,4,2,43,88,899,80,8,75,84,8,2.804814075860106,1
30,Station-30,Nice,48.71985883354303,2.3932671085447956,Ligne B,1755316000729,9,7,2,63,39,599,66,48,68,69,12,6.507782824601139,0
28,Station-28,Nice,48.9378301849216,2.834700192675297,Metro 1,1754383600731,6,2,10,71,31,807,35,56,60,73,12,8.453884384598059,0
2,Station-2,Lyon,48.93896925356266,2.342909385200355,Ligne C,1756640800731,6,4,4,68,73,808,41,60,74,80,31,7.122298209686107,1
6,Station-6,Paris,48.36006533211471,2.2350353478687657,Ligne C,1756172800732,9,1,1,44,82,925,14,28,71,65,19,9.1358877364722,0
34,Station-34,Toulouse,48.59080704535047,2.466407896033906,Ligne B,1753375600732,3,2,9,59,80,801,23,38,60,65,18,8.930973960753125,0
41,Station-41,Marseille,48.2881014482053,2.663641037994681,Ligne A,1734130000733,13,2,8,60,88,785,68,16,68,67,18,9.8646503870328,1
46,Station-46,Paris,48.826873378451765,2.81920009011071,Ligne B,1751352400733,20,6,8,56,58,659,56,52,63,66,10,2.5321311287228596,0
16,Station-16,Marseille,48.26560207747175,2.009427472541172,Metro 1,1756990000733,3,6,4,73,39,728,86,30,76,76,19,8.373518166325448,1
12,Station-12,Nice,48.9355584035573,2.4370340123961967,Ligne B,1752367600733,15,4,5,42,56,861,66,13,78,91,18,9.739934600674818,1
4,Station-4,Lyon,48.55815347039333,2.254843686932545,Metro 1,1760316400734,5,4,7,30,80,723,81,48,61,92,16,2.9405463618885497,1
32,Station-32,Toulouse,48.772973255003855,2.8225315672314286,Metro 2,1745826400734,16,6,6,49,84,965,15,14,78,45,13,2.5547964873830997,1
12,Station-12,Nice,48.45244285221626,2.3414065837163363,Ligne B,1757072800735,1,7,10,43,72,859,29,62,57,51,31,1.7105475333501163,0
25,Station-25,Marseille,48.20109297021509,2.4134423709531294,Metro 2,1758588400735,12,3,11,39,92,481,85,10,77,79,30,4.470824976847808,0
38,Station-38,Paris,48.673291946347945,2.9765743592774028,Metro 2,1762926400735,15,2,10,64,80,547,78,45,54,49,12,5.87288889403689,1
5,Station-5,Marseille,48.49122626195141,2.769386201706248,Metro 1,1741870000736,7,7,5,33,86,968,29,5,72,85,17,2.0156193494389605,1
4,Station-4,Lyon,48.27709859184372,2.875541927748189,Ligne C,1759913200736,21,7,3,66,93,455,58,59,77,85,21,4.47595704505931,1
40,Station-40,Lyon,48.97783450220875,2.442092804666763,Metro 2,1748288800737,10,5,4,27,56,875,15,9,61,93,7,3.0936030160365933,0
24,Station-24,Paris,48.006575944846325,2.4871242619062603,Metro 2,1761252400737,1,3,9,31,85,596,87,18,61,64,6,0.8413154661157929,1
46,Station-46,Lyon,48.650544340899685,2.354278741184607,Metro 2,1751248000738,5,4,5,55,35,794,68,63,75,64,34,0.2390477845091532,0
2,Station-2,Marseille,48.79085008022264,2.9960787240278632,Metro 1,1745704000738,3,3,12,28,43,460,87,34,78,47,24,8.003181490906968,0
47,Station-47,Paris,48.73699512084532,2.412850853302848,Ligne A,1732520800738,23,3,4,23,50,449,27,37,61,54,32,4.056672854656876,0
8,Station-8,Lyon,48.20210630157882,2.7961814082639647,Metro 2,1732718800739,4,2,4,38,65,801,88,32,56,91,9,7.435975326386096,0
23,Station-23,Marseille,48.83091790256635,2.543766884013097,Metro 1,1735537600739,9,5,11,64,65,471,39,11,50,94,10,0.20435331714589555,0
39,Station-39,Nice,48.8174504710586,2.204858834409648,Metro 2,1760413600739,16,3,4,21,86,759,37,57,57,89,31,2.9310615793647354,0
46,Station-46,Paris,48.10734984764525,2.264460184967874,Metro 2,1754016400740,8,2,4,79,55,783,41,51,59,50,17,8.269487112134009,0
49,Station-49,Toulouse,48.63064552901159,2.658823460482906,Ligne A,1762001200740,17,6,12,57,77,575,22,27,73,42,23,8.669760481525682,0
40,Station-40,Nice,48.10014766229309,2.926925897870883,Ligne B,1741103200741,7,2,5,62,66,418,22,56,78,74,32,9.59779631309263,0
16,Station-16,Toulouse,48.70104081380485,2.4944200733149247,Metro 2,1744008400741,4,6,8,79,72,899,44,62,54,90,27,3.1104217443030713,0
46,Station-46,Lyon,48.40204301881272,2.8548940457142127,Metro 1,1760118400741,12,6,4,41,54,702,44,9,75,72,25,7.493424487594316,0
15,Station-15,Marseille,48.52220626834953,2.295755304488605,Metro 1,1751082400748,21,6,12,77,92,730,70,19,77,68,28,2.2102559218307203,0
33,Station-33,Lyon,48.54547713594358,2.0805370954563482,Metro 1,1737902800748,23,3,11,35,94,923,82,18,79,45,19,5.402133521866571,0
36,Station-36,Nice,48.41415242262593,2.9752190512182946,Metro 2,1759258000749,18,5,8,51,72,473,39,29,76,69,30,6.240362529874486,0
49,Station-49,Lyon,48.68134165800498,2.9955973321527503,Ligne A,1745264800749,14,7,7,50,37,721,34,7,71,99,10,2.407711565345765,0
8,Station-8,Toulouse,48.862342464662134,2.772585947149488,Ligne B,1756846000749,6,7,11,25,42,472,21,46,71,52,25,8.302814787957024,1
4,Station-4,Lyon,48.350254841760645,2.864732553071005,Ligne B,1739641600750,21,6,4,67,55,859,86,33,52,94,31,7.185186030223062,1
40,Station-40,Paris,48.4321836846795,2.082209837895256,Ligne B,1735220800750,14,4,7,40,61,631,55,40,77,75,19,6.1402842789231595,0
38,Station-38,Toulouse,48.006982150490295,2.60612224777888,Metro 1,1753966000751,18,4,2,50,49,957,18,39,67,63,9,8.66631712793834,1
16,Station-16,Toulouse,48.95372852298115,2.4821666957533637,Ligne C,1734486400751,10,7,7,70,60,854,35,44,66,70,21,3.148665950850731,1
1,Station-1,Toulouse,48.727364547476505,2.9123324408557028,Ligne B,1744591600751,21,2,6,35,68,405,59,48,57,64,9,8.457591439807118,0
9,Station-9,Marseille,48.29252150187198,2.6086011237386644,Metro 1,1756604800752,14,6,9,53,70,648,46,46,77,93,22,0.7242567910753239,1
34,Station-34,Lyon,48.137159950055114,2.336853275803791,Ligne A,1736581600752,19,2,4,45,80,668,43,37,53,92,5,3.24391326229025,1
13,Station-13,Paris,48.52090816085088,2.6247396166650807,Ligne B,1750387600753,5,4,9,73,34,574,31,50,66,49,9,7.081155334361966,1
32,Station-32,Lyon,48.15282944162422,2.6156482874096962,Metro 1,1741297600753,23,6,11,71,80,883,50,24,57,50,8,5.0501366169247035,0
10,Station-10,Toulouse,48.0985820741411,2.542545357683685,Ligne C,1736462800753,9,1,1,42,59,913,12,33,65,43,27,2.710735334522308,1
2,Station-2,Marseille,48.581803158868446,2.917607035477457,Ligne A,1740397600754,20,6,2,69,33,704,12,57,68,43,5,7.696225148158864,0
45,Station-45,Lyon,48.66199500023412,2.139913800338422,Ligne C,1739450800754,12,1,11,39,60,413,26,56,68,71,9,0.066831365085529,0
27,Station-27,Lyon,48.471662469927104,2.8485306714894136,Ligne A,1755722800756,8,4,9,20,98,666,87,24,50,55,10,5.379542078239136,0
19,Station-19,Nice,48.978209961800225,2.9496450756474197,Ligne B,1735670800757,15,7,7,70,61,500,28,41,50,52,20,8.90438159013309,1
42,Station-42,Paris,48.52753423835425,2.531844499247399,Metro 1,1753570000757,3,2,12,44,60,761,61,24,75,82,17,0.17096667929826337,1
22,Station-22,Paris,48.35666495226825,2.075819150196625,Ligne C,1746557200758,17,1,2,75,67,879,23,34,58,47,26,4.717347741782955,0
18,Station-18,Marseille,48.02203947910566,2.6564121865199724,Ligne A,1750092400758,20,6,11,79,62,773,16,23,50,72,11,6.6721960981405735,1
3,Station-3,Toulouse,48.62468549347343,2.1742283589598137,Metro 2,1745430400759,9,2,6,58,62,955,86,21,74,40,9,1.8073093608860336,1
37,Station-37,Lyon,48.88169991540559,2.9564044149465087,Metro 1,1737881200759,9,4,2,45,93,657,50,51,78,87,15,2.15012655363219,1
20,Station-20,Paris,48.32052944961084,2.970302235645444,Ligne C,1731988000759,18,3,2,62,58,802,17,15,59,99,20,6.417329221360464,0
27,Station-27,Toulouse,48.04071053748638,2.021808064442133,Ligne C,1736822800760,10,4,3,62,68,400,26,24,52,45,7,5.7788519310887745,1
12,Station-12,Lyon,48.6376182125898,2.116071785835833,Ligne B,1746647200760,6,1,3,44,59,915,68,63,71,45,27,9.394546869510954,1
21,Station-21,Nice,48.89603360165809,2.2812097398168114,Ligne B,1762919200761,9,6,3,38,80,524,19,22,61,97,6,7.946553189873628,1
21,Station-21,Marseille,48.82707518859456,2.698305841225888,Ligne C,1739371600761,23,5,4,49,82,915,21,63,62,63,7,6.478774199539197,1
2,Station-2,Marseille,48.680193823470645,2.62979289206448,Ligne A,1732013200761,22,6,6,59,34,940,10,21,58,63,33,3.3906793791371426,1
14,Station-14,Paris,48.73084367535418,2.5386756300199105,Ligne C,1747795600762,10,1,3,76,34,735,36,8,58,67,16,1.2776821839136498,1
4,Station-4,Toulouse,48.78233713661632,2.648166474043064,Metro 1,1747097200762,15,2,12,25,34,744,76,61,72,66,11,7.661250602873907,0
18,Station-18,Toulouse,48.364234361722865,2.7034431510623187,Ligne A,1753368400762,21,6,9,63,92,740,60,50,62,74,24,2.6367310947412403,1
33,Station-33,Paris,48.893920207534535,2.1780785056199194,Ligne A,1749509200764,17,2,6,29,95,887,76,20,57,61,26,9.358678873345884,0
18,Station-18,Marseille,48.70805630046583,2.9049320908696954,Ligne B,1738504000764,19,6,2,64,66,408,24,15,52,62,13,5.166542759978125,1
39,Station-39,Lyon,48.625193524031964,2.0737946244996763,Ligne A,1750247200765,4,1,8,28,94,769,13,23,73,87,26,5.039066663967784,1
27,Station-27,Lyon,48.5296042499756,2.659032298602156,Metro 2,1755409600767,15,4,2,79,42,983,13,16,50,83,24,3.8471284587964014,1
1,Station-1,Nice,48.258236145128954,2.9975582646807073,Ligne C,1745585200767,13,4,2,57,69,435,20,20,51,72,27,1.2606872344563569,1
36,Station-36,Lyon,48.904141364953794,2.8359769042223038,Metro 1,1732848400768,6,6,7,62,68,498,62,27,57,94,15,1.6118612614921568,0
2,Station-2,Toulouse,48.04510876763166,2.754783861143098,Ligne B,1741142800768,4,7,4,63,77,718,20,42,78,76,30,0.6880411668878972,1
25,Station-25,Nice,48.473797686256745,2.619521374935078,Metro 1,1761904000768,8,6,1,29,68,658,24,31,74,74,25,8.713039159821873,0
28,Station-28,Nice,48.90978880294968,2.5524429528640153,Ligne B,1741340800769,15,1,10,53,90,600,39,28,72,95,14,1.1794521054675056,1
15,Station-15,Lyon,48.009878295422965,2.918063015515421,Ligne A,1760208400770,23,1,1,29,67,990,58,37,63,82,20,4.701319779744548,1
47,Station-47,Nice,48.497381008297424,2.2217829295838376,Metro 2,1739839600771,5,4,9,60,90,409,32,11,55,93,23,2.033666621978152,1
38,Station-38,Nice,48.45099516077046,2.3265555541195173,Ligne A,1757749600771,9,4,7,31,97,507,76,8,71,51,28,0.07651476913822286,1
37,Station-37,Marseille,48.68622597107872,2.935324214725708,Metro 2,1747774000772,23,6,8,26,93,525,51,63,68,55,27,7.106961428991355,0
36,Station-36,Lyon,48.740855876119845,2.883932216499759,Ligne B,1743205600773,0,4,10,42,82,439,25,36,74,40,27,9.235597198673956,1
49,Station-49,Toulouse,48.53674725364349,2.4170007111560445,Metro 2,1733644000774,11,1,10,26,33,927,64,39,60,80,25,6.675613041890196,1
10,Station-10,Toulouse,48.32862203302818,2.8432265251239466,Ligne C,1745527600775,19,7,11,42,33,708,17,19,51,65,29,4.149859774995122,1
49,Station-49,Nice,48.537562417550795,2.912158556194734,Ligne C,1745441200776,3,2,7,51,90,834,59,20,53,44,22,5.828407451236613,1
10,Station-10,Marseille,48.34639099572511,2.7229662111098953,Metro 1,1742770000777,4,4,10,65,35,456,15,29,56,88,25,8.54829451426873,1
43,Station-43,Lyon,48.94201656447062,2.95421209899141,Ligne A,1746398800778,15,4,2,25,62,948,19,26,58,77,32,3.7729313762407015,0
10,Station-10,Marseille,48.088112451799724,2.0482063640636596,Ligne C,1758808000778,7,5,7,46,45,433,21,52,64,74,28,4.156035304020565,1
22,Station-22,Paris,48.030855681637526,2.8556757495427068,Ligne A,1759762000779,6,2,10,53,60,849,21,40,78,98,14,1.4441341840988942,1
32,Station-32,Nice,48.12050545417284,2.846837890753475,Metro 2,1734050800779,7,7,1,46,44,882,24,33,50,71,25,6.7925885176648135,0
46,Station-46,Paris,48.57645663095958,2.440861405170303,Metro 1,1744062400780,9,6,9,71,73,450,19,25,55,55,30,5.3463886847905915,0
5,Station-5,Lyon,48.78698755867688,2.8333056565191934,Ligne B,1749052000780,1,3,9,34,33,933,60,15,59,87,34,8.446274823867265,0
0,Station-0,Nice,48.308150564702,2.7299867072219515,Metro 1,1763012800780,16,6,3,45,40,564,51,34,70,72,29,7.841472350693618,0
21,Station-21,Nice,48.43694105835041,2.2295184591115618,Ligne B,1739933200781,20,1,4,72,45,790,85,60,69,93,22,8.159674069350443,0
43,Station-43,Lyon,48.501999814624995,2.546068634962176,Ligne B,1761572800781,14,5,8,46,69,561,61,32,73,47,28,0.1344495518756017,1
1,Station-1,Nice,48.736366233610006,2.3906026861018868,Ligne C,1738273600782,6,4,7,72,73,423,11,30,56,75,10,3.264345159373363,0
42,Station-42,Lyon,48.84922207673434,2.958432468155202,Ligne A,1750934800782,1,3,2,50,94,868,24,54,74,40,5,6.092507115112674,0
31,Station-31,Lyon,48.58102772331313,2.8285434282622135,Metro 2,1756475200783,15,5,8,63,35,844,42,64,52,80,9,4.223326284929141,1
24,Station-24,Nice,48.937633881874994,2.470327850372832,Ligne A,1734698800783,19,5,12,52,77,435,56,7,59,55,10,3.991036520464232,1
47,Station-47,Paris,48.323118994820405,2.9606714214010763,Ligne A,1738568800784,14,7,2,51,44,961,81,63,70,60,8,3.6309023058183367,1
29,Station-29,Paris,48.147857295716875,2.6354903877250133,Metro 2,1734079600784,20,3,1,78,43,774,70,29,63,81,32,7.554662995011726,1
41,Station-41,Paris,48.99420521789611,2.0177085079155166,Metro 2,1740552400784,16,5,8,56,92,535,41,18,71,43,17,8.349595508869562,0
26,Station-26,Marseille,48.1036244250901,2.708310787833733,Metro 1,1736246800789,10,5,9,24,40,710,87,32,73,97,20,1.692860993116947,1
21,Station-21,Paris,48.168127856394044,2.315796328331402,Metro 1,1745297200790,0,5,9,75,62,707,38,17,55,67,8,5.505018971474946,0
49,Station-49,Lyon,48.977104443375644,2.9511674460921062,Ligne C,1757242000790,12,2,8,56,54,527,18,45,70,61,25,5.100768913699642,0
